NUSEQPATR	NUPATRIMONIO	DEPATRIMONIO	CDPROJETO	CDLOCAL	CODOBJETO	CDMATRFUNCIONARIO	SITUACAO	DTAQUISICAO	DTBAIXA	USUARIO	DTOPERACAO
3318	17783	VEICULO UNO	920	1879	NULL	133838	EM USO	NULL	NULL	LUIZ	2025-08-22
3319	17784	VEICULO UNO	200	1422	NULL	133838	EM USO	NULL	NULL	TEIXEIRA	2019-07-16
3320	17785	VEICULO UNO	8	3	NULL	133838	BAIXA	NULL	NULL	LUIZ	2025-08-22
3321	17786	VEICULO MOBI	750	1425	NULL	133838	EM USO	NULL	NULL	LUIZ	2025-08-22
3322	17787	VEICULO KOMBI	8	3	NULL	133838	BAIXA	NULL	NULL	LUIZ	2025-08-22
3323	17788	VEICULO KOMBI	8	3	NULL	133838	BAIXA	NULL	NULL	LUIZ	2025-08-22
3324	17789	VEICULO UNO	407	74	NULL	133838	EM USO	NULL	NULL	LUIZ	2025-08-22
3325	17790	VEICULO BIZ	8	3	NULL	133838	EM USO	NULL	NULL	TEIXEIRA	2019-07-16
3326	17791	VEICULO UNO	200	1422	NULL	133838	EM USO	NULL	NULL	LUIZ	2025-08-22
3327	17792	VEICULO CG 150	8	3	NULL	133838	EM USO	NULL	NULL	TEIXEIRA	2019-07-15
3328	17793	VEICULO DOBLO	200	1422	NULL	133838	EM USO	NULL	NULL	TEIXEIRA	2019-07-15
3329	17794	VEICULO SIENA	8	3	NULL	133838	EM USO	NULL	NULL	TEIXEIRA	2019-07-16
3330	17795	VEICULO UNO	199	75	NULL	133838	EM USO	NULL	NULL	LUIZ	2025-08-22
3331	17796	VEICULO SIENA	200	1422	NULL	133838	EM USO	NULL	NULL	TEIXEIRA	2019-07-16
3332	17797	VEICULO UNO	200	1422	NULL	133838	EM USO	NULL	NULL	LUIZ	2025-08-22
3333	17798	VEICULO DOBLO	200	1422	NULL	133838	EM USO	NULL	NULL	TEIXEIRA	2019-07-16
3334	17799	VEICULO DOBLO	200	1422	NULL	133838	EM USO	NULL	NULL	LUIZ	2025-08-22
3335	17800	VEICULO FIORINO	570	118	NULL	133838	EM USO	NULL	NULL	LUIZ	2025-08-22
3336	17801	VEICULO DOBLO	199	75	NULL	133838	EM USO	NULL	NULL	LUIZ	2025-08-22
3337	17803	VEICULO BIZ	200	1422	NULL	133838	EM USO	NULL	NULL	TEIXEIRA	2019-07-16
3338	17804	VEICULO UNO	197	1895	NULL	133838	EM USO	NULL	NULL	LUIZ	2025-08-22
3339	17805	VEICULO UNO	197	1895	NULL	133838	EM USO	NULL	NULL	LUIZ	2025-08-22
3340	17806	VEICULO PALIO	199	75	NULL	133838	EM USO	NULL	NULL	TEIXEIRA	2019-07-15
3341	17807	VEICULO UNO	721	1420	NULL	133838	EM USO	NULL	NULL	LUIZ	2025-08-22
3342	17808	VEICULO UNO	8	3	NULL	133838	BAIXA	NULL	NULL	LUIZ	2025-08-22
3343	19213	VEICULO MOBI	530	13	NULL	133838	EM USO	NULL	NULL	LUIZ	2025-08-22
3344	17572	ENCERADEIRA INDUSTRIAL	199	75	NULL	133838	EM USO	NULL	NULL	TEIXEIRA	2019-08-16
3345	19271	LAVADORA DE PISO ARTLAV	664	500	NULL	133838	EM USO	NULL	NULL	TEIXEIRA	2019-10-24
3346	18285	ENCERADEIRA CLEANER 350	673	122	43	133838	BAIXA	2019-11-19	NULL	BEA.SC	2025-11-11
3347	19289	CONTENTOR PARA LIXO COM RODAS	999915	1642	NULL	185895	BAIXA	2019-11-19	NULL	TIAGOP	2025-11-03
3348	19287	CONTENTOR PARA LIXO COM RODAS	999915	1642	NULL	185895	BAIXA	2019-11-19	NULL	TIAGOP	2025-11-03
3349	19288	CONTENTOR PARA LIXO COM RODAS	999915	1642	NULL	185895	BAIXA	2019-11-19	NULL	TIAGOP	2025-11-03
3350	19290	CONTENTOR PARA LIXO COM RODAS	999915	1642	NULL	185895	BAIXA	2019-11-19	NULL	TIAGOP	2025-11-03
3351	1673	CESTO 100 LTS	673	122	NULL	133838	BAIXA	2019-11-19	NULL	BEA.SC	2025-11-11
3352	19278	LAVADORA STHIL	673	122	NULL	133838	BAIXA	2019-11-18	NULL	BEA.SC	2025-11-11
3353	19281	ESCADA DE ABRIR	999915	1642	NULL	185895	EM USO	2019-11-18	NULL	TIAGOP	2025-10-10
3354	19282	CARRINHO DE MÃO	673	122	NULL	133838	BAIXA	2019-11-18	NULL	BEA.SC	2025-11-11
3355	19283	ESCADA ARTICULADA	673	122	NULL	133838	BAIXA	2019-11-18	NULL	BEA.SC	2025-11-11
3356	19284	PULVERIZADOR	673	122	NULL	133838	BAIXA	2019-11-18	NULL	BEA.SC	2025-11-11
3357	19322	FEITICEIRA	463	6	NULL	133838	BAIXA	2019-12-13	NULL	BEA.SC	2025-11-12
3358	19323	FEITICEIRA	463	6	NULL	133838	BAIXA	2019-12-13	NULL	BEA.SC	2025-11-12
3359	19305	CAIXA FERRAMENTA	999915	1642	NULL	185895	BAIXA	2019-12-10	NULL	TIAGOP	2025-10-21
3360	8665	RELOGIO PONTO	679	1	NULL	133838	EM USO	NULL	NULL	TEIXEIRA	2020-01-23
3361	19330	RADIO COMUNICADOR	679	1	NULL	133838	EM USO	2020-01-27	NULL	TEIXEIRA	2020-02-03
3362	19331	RADIO COMUNICADOR	679	1	NULL	133838	EM USO	2020-01-27	NULL	TEIXEIRA	2020-02-03
3363	19346	RELOGIO PONTO BIOMETRICO CONTROL ID CLASS	841	1828	198	133838	EM USO	2020-02-26	NULL	RYAN	2025-05-16
3364	19375	CPU	195	72	NULL	133838	EM USO	NULL	NULL	RYAN	2024-05-14
3365	15355	CPU	195	72	NULL	133838	EM USO	NULL	NULL	RYAN	2024-05-14
3366	19374	FILTRO DE AGUA ELETROLUX	195	72	NULL	133838	EM USO	NULL	NULL	RYAN	2024-05-14
3367	29089	APARADOR DE GRAMA AP1000T	610	135	1	133838	EM USO	2023-08-22	NULL	THEO	2023-11-03
3368	29086	SOPRADOR DE FOLHAS A GASOLINA	610	135	808	133838	EM USO	2023-08-23	NULL	BEA.SC	2025-08-12
3369	29094	ROÇADEIRA TRENT VR520H	773	613	74	133838	EM USO	2023-08-28	NULL	THEO	2023-11-03
3370	25651	APARADOR DE GRAMA TRAP 1000	812	692	3	133838	EM USO	2023-08-30	NULL	THEO	2023-09-13
3371	29078	ESCADA 6 DEGRAUS	648	111	51	133838	EM USO	2023-08-25	NULL	THEO	2023-11-03
3372	25592	MONITOR PHILIPS 18.5" LED HD HDMI/VGA	682	1426	97	133838	EM USO	2023-09-04	NULL	RYAN	2024-09-13
3373	7595	NOTEBOOK LENOVO IDEAPAD 3I I5 8GB 256GB W11	750	1425	98	133838	EM USO	2023-09-04	NULL	RYAN	2024-07-29
3374	29052	ASPIRADOR KÄRCHER NT 2000 20L CINZA 127V	648	111	101	133838	EM USO	2023-09-11	NULL	THEO	2023-09-25
3375	29074	CARRINHO DE MÃO PADRÃO	610	135	31	133838	EM USO	2023-09-13	NULL	BEA.SC	2025-08-12
3376	29075	CARRINHO DE MÃO PADRÃO	610	135	31	133838	EM USO	2023-09-13	NULL	BEA.SC	2025-08-12
3377	29076	ESCADA	610	135	239	133838	EM USO	2023-09-18	NULL	BEA.SC	2025-08-12
3378	29077	ESCADA	610	135	239	133838	EM USO	2023-09-18	NULL	BEA.SC	2025-08-12
3379	29072	SOPRADOR DE FOLHAS A GASOLINA 26CC 2T 0,9HP	610	135	86	133838	EM USO	2023-09-15	NULL	THEO	2023-11-03
3380	29073	SOPRADOR DE FOLHAS A GASOLINA	610	135	808	133838	EM USO	2023-09-15	NULL	BEA.SC	2025-08-12
3381	29701	ASPIRADOR DE PO E AGUA ACQUA POWER ELECTROLUX AQP20 18L 127V	545	78	350	133838	EM USO	2023-02-23	NULL	LUIZ	2025-08-26
3382	13616	MICROONDAS ELECTROLUX MTD30	721	1420	102	133838	BAIXA	2023-09-18	NULL	BEA.SC	2025-10-27
3383	25601	ASPIRADOR DE PO E AGUA WAP GTW BAGLESS 1400W AZUL E PRETO	812	692	103	133838	EM USO	2023-09-20	NULL	RYAN	2024-10-17
3384	29092	ESCADA 6 DEGRAUS	648	111	51	133838	EM USO	2023-09-20	NULL	THEO	2023-11-03
3385	29068	ESCADA DE ALUMINIO 6 DEGRAUS	648	111	51	133838	EM USO	2023-10-02	NULL	BEA.SC	2025-08-15
3386	29100	ASPIRADOR DE PO E AGUA ELETROLUX GT3000	648	111	15	133838	EM USO	2023-10-09	NULL	BEA.SC	2025-08-15
3387	29010	ROÇADEIRA GASOLINA PROFISSIONAL VR620H	773	613	106	133838	EM USO	2023-10-27	NULL	THEO	2023-11-13
3388	31515	ASPIRADOR DE PO E AGUA GT30N 1300W 110V	692	1415	972	133838	EM USO	2023-10-30	NULL	RYAN	2025-01-27
3389	28402	SUPORTE PARA SABONETE ESPUMA	648	111	109	133838	EM USO	2023-09-26	NULL	ISABEL.SC	2023-10-31
3390	28403	SUPORTE PARA SABONETE ESPUMA	648	111	109	133838	EM USO	2023-09-26	NULL	ISABEL.SC	2023-10-31
3391	28404	SUPORTE PARA SABONETE ESPUMA	648	111	109	133838	EM USO	2023-09-26	NULL	ISABEL.SC	2023-10-31
3392	28405	SUPORTE PARA SABONETE ESPUMA	648	111	109	133838	EM USO	2023-09-26	NULL	ISABEL.SC	2023-10-31
3393	28406	SUPORTE PARA SABONETE ESPUMA	648	111	109	133838	EM USO	2023-09-26	NULL	ISABEL.SC	2023-10-31
3394	28407	SUPORTE PARA SABONETE ESPUMA	648	111	109	133838	EM USO	2023-09-26	NULL	ISABEL.SC	2023-10-31
3395	28408	SUPORTE PARA SABONETE ESPUMA	648	111	109	133838	EM USO	2023-09-26	NULL	ISABEL.SC	2023-10-31
3396	28409	SUPORTE PARA SABONETE ESPUMA	648	111	109	133838	EM USO	2023-09-26	NULL	ISABEL.SC	2023-10-31
3397	28410	SUPORTE PARA SABONETE ESPUMA	648	111	109	133838	EM USO	2023-09-26	NULL	ISABEL.SC	2023-10-31
3398	28411	SUPORTE PARA SABONETE ESPUMA	648	111	109	133838	EM USO	2023-09-26	NULL	ISABEL.SC	2023-10-31
3399	28412	SUPORTE PARA SABONETE ESPUMA	648	111	109	133838	EM USO	2023-09-26	NULL	ISABEL.SC	2023-10-31
3400	28413	SUPORTE PARA SABONETE ESPUMA	648	111	109	133838	EM USO	2023-09-26	NULL	ISABEL.SC	2023-10-31
3401	28414	SUPORTE PARA SABONETE ESPUMA	648	111	109	133838	EM USO	2023-09-26	NULL	ISABEL.SC	2023-10-31
3402	28415	SUPORTE PARA SABONETE ESPUMA	648	111	109	133838	EM USO	2023-09-26	NULL	ISABEL.SC	2023-10-31
3403	28416	SUPORTE PARA SABONETE ESPUMA	648	111	109	133838	EM USO	2023-09-26	NULL	ISABEL.SC	2023-10-31
3404	28417	SUPORTE PARA SABONETE ESPUMA	648	111	109	133838	EM USO	2023-09-26	NULL	ISABEL.SC	2023-10-31
3405	28418	SUPORTE PARA SABONETE ESPUMA	648	111	109	133838	EM USO	2023-09-26	NULL	ISABEL.SC	2023-10-31
3406	28419	SUPORTE PARA SABONETE ESPUMA	648	111	109	133838	EM USO	2023-09-26	NULL	ISABEL.SC	2023-10-31
3407	28420	SUPORTE PARA SABONETE ESPUMA	648	111	109	133838	EM USO	2023-09-26	NULL	ISABEL.SC	2023-10-31
3408	28421	SUPORTE PARA SABONETE ESPUMA	648	111	109	133838	EM USO	2023-09-26	NULL	ISABEL.SC	2023-10-31
3409	29087	ESCADA DE ALUMINIO 6 DEGRAUS	648	111	51	133838	EM USO	2023-08-18	NULL	RYAN	2024-10-30
3410	29070	ROÇADEIRA TRENT VR430S	610	135	73	133838	EM USO	2023-09-15	NULL	THEO	2023-11-03
3411	29071	ROÇADEIRA TRENT VR430S	610	135	73	133838	EM USO	2023-09-15	NULL	THEO	2023-11-03
3412	29192	APARADOR DE GRAMA TRAMONTINA AP1500T	773	613	110	133838	EM USO	2023-11-16	NULL	THEO	2024-02-02
3413	29045	ROÇADEIRA TRENT VR520H	631	205	NULL	133838	EM USO	2023-11-16	NULL	RYAN	2024-11-06
3414	29183	LAVADORA DE ALTA PRESSÃO KARCHER HD 585	773	613	58	133838	EM USO	2023-11-16	NULL	THEO	2024-02-02
3415	29069	ROÇADEIRA TRENT VR520H	631	205	74	133838	EM USO	2023-11-17	NULL	BEA.SC	2025-08-25
3416	29517	SOPRADOR À GASOLINA 63CC EVALD	358	833	111	133838	EM USO	2023-11-17	NULL	THEO	2023-12-12
3417	29190	ENCERADEIRA	610	135	126	133838	EM USO	2023-11-20	NULL	BEA.SC	2025-08-12
3418	29176	ROÇADEIRA TRENT VR430S	773	613	73	133838	EM USO	2023-11-29	NULL	THEO	2024-02-05
3419	29177	ROÇADEIRA TRENT VR430S	610	135	73	133838	EM USO	2023-11-29	NULL	THEO	2024-02-05
3420	29179	ESCADA 7 DEGRAUS	610	135	52	133838	EM USO	2023-11-20	NULL	THEO	2024-02-05
3421	25300	ASPIRADOR DE PO POWER DUO 1200W	852	1522	24	133838	EM USO	2024-01-29	NULL	RYAN	2024-10-17
3422	29197	MICROONDAS NN-ST25LWRU 700W BRANCO PANASONIC 127V	197	1895	112	133838	EM USO	2024-02-19	NULL	RYAN	2024-08-22
3423	32419	ESCADA DE ALUMINIO 6 DEGRAUS	648	111	51	133838	EM USO	2024-03-04	NULL	RYAN	2025-02-20
3424	28235	CARRINHO DE MÃO PADRÃO	736	501	31	136288	EM USO	2024-03-19	NULL	BEA.SC	2025-09-15
3425	31514	ESCADA DE ALUMINIO 5 DEGRAUS	692	1415	50	133838	EM USO	2024-03-25	NULL	RYAN	2025-01-27
3426	31516	ESCADA 3 DEGRAUS	692	1415	49	133838	EM USO	2024-03-26	NULL	RYAN	2025-01-27
3427	32521	APARADOR DE GRAMA TRAPP MASTER 1000 PLUS	773	613	4	133838	EM USO	2024-04-04	NULL	BEA.SC	2025-09-15
3428	36867	ROÇADEIRA VULCAN TRENT VR520H	773	613	74	133838	EM USO	2024-04-05	NULL	BEA.SC	2025-08-25
3429	14638	ROÇADEIRA VULCAN TRENT VR520H	773	613	74	133838	EM USO	2024-04-16	NULL	BEA.SC	2025-08-25
3430	36359	ENCERADEIRA CLEANER 350	631	205	43	133838	EM USO	2024-04-17	NULL	BEA.SC	2025-08-21
3431	36885	LAVADORA DE ALTA PRESSÃO KARCHER HD 585	631	205	58	133838	EM USO	2024-04-17	NULL	BEA.SC	2025-08-25
3432	36350	SOPRADOR DE FOLHAS A GASOLINA 26CC 2T 0,9HP	631	205	86	133838	EM USO	2024-04-17	NULL	BEA.SC	2025-09-15
3433	28484	ENCERADEIRA CLEANER 350	631	205	43	133838	EM USO	2024-04-22	NULL	RYAN	2024-08-06
3434	28485	ENCERADEIRA	631	205	126	133838	EM USO	2024-04-22	NULL	BEA.SC	2025-08-13
3435	28487	ENCERADEIRA	631	205	126	133838	EM USO	2024-04-22	NULL	BEA.SC	2025-08-13
3436	32455	ESCADA DE ALUMINIO 7 DEGRAUS	631	205	52	133838	EM USO	2024-04-22	NULL	BEA.SC	2025-09-15
3437	23026	ESCADA DE ALUMINIO 7 DEGRAUS	379	1041	52	133838	EM USO	2024-02-23	NULL	BEA.SC	2025-09-12
3438	23010	ASPIRADOR DE PO E AGUA WAP GTW 10	379	1041	114	133838	EM USO	2024-02-29	NULL	BEA.SC	2025-08-27
3439	32888	LAVADORA DE ALTA PRESSÃO	379	1041	115	133838	EM USO	2024-01-30	NULL	BEA.SC	2025-08-20
3440	32895	LAVADORA DE ALTA PRESSÃO	379	1041	115	133838	EM USO	2024-01-30	NULL	BEA.SC	2025-08-20
3441	32899	LAVADORA DE ALTA PRESSÃO	379	1041	115	133838	EM USO	2024-01-30	NULL	IANDRAF.SC	2025-08-20
3442	32854	LAVADORA DE ALTA PRESSÃO	379	1041	115	133838	EM USO	2024-01-30	NULL	IANDRAF.SC	2025-08-20
3443	32857	LAVADORA DE ALTA PRESSÃO	379	1041	115	133838	EM USO	2024-01-30	NULL	IANDRAF.SC	2025-08-20
3444	32859	LAVADORA DE ALTA PRESSÃO	379	1041	115	133838	EM USO	2024-01-30	NULL	IANDRAF.SC	2025-08-20
3445	33013	LAVADORA DE ALTA PRESSÃO	379	1041	115	133838	EM USO	2024-01-30	NULL	IANDRAF.SC	2025-08-20
3446	33035	LAVADORA DE ALTA PRESSÃO	379	1041	115	133838	EM USO	2024-01-30	NULL	IANDRAF.SC	2025-08-20
3447	31437	NOTEBOOK IDEAPAD 1I (14" INTEL) I5-1235U WINDOWS 11 HOME	379	1041	117	133838	EM USO	2024-01-16	NULL	RYAN	2025-01-28
3448	7742	NOTEBOOK IDEAPAD 1I (14" INTEL) I5-1235U WINDOWS 11 HOME	379	1041	117	133838	EM USO	2024-01-16	NULL	RYAN	2025-04-07
3449	7736	NOTEBOOK IDEAPAD 1I (14" INTEL) I5-1235U WINDOWS 11 HOME	379	1041	117	133838	EM USO	2024-01-16	NULL	RYAN	2025-04-07
3450	7740	NOTEBOOK IDEAPAD 1I (14" INTEL) I5-1235U WINDOWS 11 HOME	379	1041	117	133838	EM USO	2024-01-16	NULL	RYAN	2025-04-07
3451	7743	NOTEBOOK IDEAPAD 1I (14" INTEL) I5-1235U WINDOWS 11 HOME	379	1041	117	133838	EM USO	2024-01-16	NULL	RYAN	2025-04-07
3452	7739	NOTEBOOK IDEAPAD 1I (14" INTEL) I5-1235U WINDOWS 11 HOME	379	1041	117	133838	EM USO	2024-01-16	NULL	RYAN	2025-04-07
3453	7744	NOTEBOOK IDEAPAD 1I (14" INTEL) I5-1235U WINDOWS 11 HOME	379	1041	117	133838	EM USO	2024-01-16	NULL	RYAN	2025-04-07
3454	7738	NOTEBOOK IDEAPAD 1I (14" INTEL) I5-1235U WINDOWS 11 HOME	379	1041	117	133838	EM USO	2024-01-16	NULL	RYAN	2025-04-07
3455	32873	LAVADORA DE ALTA PRESSÃO 1300 LIBRAS LAV1300	379	1041	116	133838	EM USO	2024-01-31	NULL	IANDRAF.SC	2025-08-20
3456	32891	LAVADORA DE ALTA PRESSÃO 1300 LIBRAS LAV1300	379	1041	116	133838	EM USO	2024-01-31	NULL	IANDRAF.SC	2025-08-20
3457	32892	ROÇADEIRA A GASOLINA KNAKASAKI ST-630	379	1041	118	133838	EM USO	2024-01-31	NULL	IANDRAF.SC	2025-08-20
3458	33039	LAVADORA DE ALTA PRESSÃO 1300 LIBRAS LAV1300	379	1041	116	133838	EM USO	2024-01-31	NULL	IANDRAF.SC	2025-08-20
3459	32863	LAVADORA DE ALTA PRESSÃO 1300 LIBRAS LAV1300	379	1041	116	133838	EM USO	2024-01-31	NULL	IANDRAF.SC	2025-08-20
3460	32877	LAVADORA DE ALTA PRESSÃO KÄRCHER COMPACTA 1500PSI	379	1041	119	133838	EM USO	NULL	NULL	LUIZ	2025-08-20
3461	33049	LAVADORA DE ALTA PRESSÃO VONDER LEVE LAV 1200	379	1041	120	133838	EM USO	2024-01-31	NULL	IANDRAF.SC	2025-08-20
3462	32869	LAVADORA DE ALTA PRESSÃO VONDER LEVE LAV 1200	379	1041	120	133838	EM USO	2024-01-31	NULL	IANDRAF.SC	2025-08-20
3463	33006	LAVADORA DE ALTA PRESSÃO VONDER LEVE LAV 1200	379	1041	120	133838	EM USO	2024-01-31	NULL	IANDRAF.SC	2025-08-20
3464	33001	LAVADORA DE ALTA PRESSÃO	379	1041	115	133838	EM USO	2024-01-31	NULL	IANDRAF.SC	2025-08-20
3465	32874	LAVADORA DE ALTA PRESSÃO	379	1041	115	133838	EM USO	2024-01-31	NULL	IANDRAF.SC	2025-08-20
3466	33042	LAVADORA DE ALTA PRESSÃO	379	1041	115	133838	EM USO	2024-01-31	NULL	IANDRAF.SC	2025-08-20
3467	33050	LAVADORA DE ALTA PRESSÃO	379	1041	115	133838	EM USO	2024-01-31	NULL	IANDRAF.SC	2025-08-20
3468	23012	LAVADORA DE ALTA PRESSÃO	379	1041	115	133838	EM USO	2024-01-31	NULL	BEA.SC	2025-08-27
3469	33048	LAVADORA DE ALTA PRESSÃO	379	1041	115	133838	EM USO	2024-01-31	NULL	LUIZ	2025-08-20
3470	23015	LAVADORA DE ALTA PRESSÃO	379	1041	115	133838	EM USO	2024-01-31	NULL	BEA.SC	2025-08-27
3471	33045	LAVADORA DE ALTA PRESSÃO	379	1041	115	133838	EM USO	2024-01-31	NULL	LUIZ	2025-08-20
3472	31422	LAVADORA DE ALTA PRESSÃO KÄRCHER COMPACTA 1500PSI	379	1041	119	133838	EM USO	2024-01-31	NULL	LUIZ	2025-08-20
3473	23004	LAVADORA DE ALTA PRESSÃO KÄRCHER COMPACTA 1500PSI	379	1041	119	133838	EM USO	2024-01-31	NULL	BEA.SC	2025-08-27
3474	31357	LAVADORA DE ALTA PRESSÃO KÄRCHER COMPACTA 1500PSI	379	1041	119	133838	EM USO	2024-01-31	NULL	LUIZ	2025-08-20
3475	23005	LAVADORA DE ALTA PRESSÃO	379	1041	115	133838	EM USO	2024-01-31	NULL	BEA.SC	2025-08-27
3476	23016	LAVADORA DE ALTA PRESSÃO KÄRCHER COMPACTA 1500PSI	379	1041	119	133838	EM USO	2024-01-31	NULL	BEA.SC	2025-08-27
3477	23017	LAVADORA DE ALTA PRESSÃO	379	1041	115	133838	EM USO	2024-01-31	NULL	BEA.SC	2025-08-27
3478	23019	LAVADORA DE ALTA PRESSÃO KÄRCHER COMPACTA 1500PSI	379	1041	119	133838	EM USO	2024-01-31	NULL	BEA.SC	2025-08-27
3479	23020	LAVADORA DE ALTA PRESSÃO	379	1041	115	133838	EM USO	2024-01-31	NULL	BEA.SC	2025-08-27
3480	32871	LAVADORA DE ALTA PRESSÃO KÄRCHER COMPACTA 1500PSI	379	1041	119	133838	EM USO	2024-01-31	NULL	LUIZ	2025-08-20
3481	33047	LAVADORA DE ALTA PRESSÃO VONDER LEVE LAV 1200	379	1041	120	133838	EM USO	2024-01-31	NULL	LUIZ	2025-08-20
3482	33034	ROÇADEIRA A GASOLINA KNAKASAKI ST-630	379	1041	118	133838	EM USO	2024-01-31	NULL	LUIZ	2025-08-20
3483	33052	ASPIRADOR DE PO E AGUA WAP GTW INOX FW005042 12L	379	1041	887	133838	EM USO	2024-01-23	NULL	IANDRAF.SC	2025-08-20
3484	33019	ASPIRADOR DE PO E AGUA WAP GTW INOX FW005042 12L	379	1041	887	133838	EM USO	2024-01-23	NULL	IANDRAF.SC	2025-08-20
3485	33020	ASPIRADOR DE PO E AGUA WAP GTW INOX FW005042 12L	379	1041	887	133838	EM USO	2024-01-23	NULL	IANDRAF.SC	2025-08-20
3486	33037	ASPIRADOR DE PO E AGUA WAP GTW INOX FW005042 12L	379	1041	887	133838	EM USO	2024-01-23	NULL	IANDRAF.SC	2025-08-20
3487	23007	ASPIRADOR DE PO E AGUA WAP GTW INOX FW005042 12L	379	1041	887	133838	EM USO	2024-01-23	NULL	BEA.SC	2025-08-27
3488	23008	ASPIRADOR DE PO E AGUA WAP GTW INOX FW005042 12L	379	1041	887	133838	EM USO	2024-01-23	NULL	BEA.SC	2025-08-27
3489	23021	ASPIRADOR DE PO E AGUA WAP GTW INOX FW005042 12L	379	1041	887	133838	EM USO	2024-01-23	NULL	BEA.SC	2025-08-27
3490	33021	ENCERADEIRA DEEP CLEAN 350	379	1041	40	133838	EM USO	2024-01-23	NULL	IANDRAF.SC	2025-08-20
3491	23009	ENCERADEIRA DEEP CLEAN 350	379	1041	40	133838	EM USO	2024-01-23	NULL	BEA.SC	2025-08-27
3492	23022	ENCERADEIRA DEEP CLEAN 350	379	1041	40	133838	EM USO	2024-01-23	NULL	BEA.SC	2025-08-27
3493	32856	ESCADA DE ALUMINIO 6 DEGRAUS	379	1041	51	133838	EM USO	2024-01-23	NULL	BEA.SC	2025-09-12
3494	23030	ESCADA DE ALUMINIO 6 DEGRAUS	379	1041	51	133838	EM USO	2024-01-23	NULL	BEA.SC	2025-09-12
3495	23031	ESCADA DE ALUMINIO 6 DEGRAUS	379	1041	51	133838	EM USO	2024-01-23	NULL	BEA.SC	2025-09-12
3496	23034	ESCADA DE ALUMINIO 6 DEGRAUS	379	1041	51	133838	EM USO	2024-01-23	NULL	BEA.SC	2025-09-12
3497	31379	ESCADA DE ALUMINIO 6 DEGRAUS	379	1041	51	133838	EM USO	2024-01-23	NULL	BEA.SC	2025-09-12
3498	33068	ESCADA DE ALUMINIO 6 DEGRAUS	379	1041	51	133838	EM USO	2024-01-23	NULL	BEA.SC	2025-09-12
3499	31311	LAVADORA DE ALTA PRESSÃO MAKITA 1.450 LIBRAS HW101	379	1041	888	133838	EM USO	2024-02-16	NULL	RYAN	2025-04-07
3500	31338	ENCERADEIRA DEEP CLEAN 350	379	1041	40	133838	EM USO	2024-02-16	NULL	RYAN	2025-02-03
3501	31416	LAVADORA DE ALTA PRESSÃO MAKITA 1.450 LIBRAS HW101	379	1041	888	133838	EM USO	2024-02-16	NULL	RYAN	2025-04-07
3502	31380	ENCERADEIRA DEEP CLEAN 350	379	1041	40	133838	EM USO	2024-02-16	NULL	RYAN	2025-04-07
3503	31424	LAVADORA DE ALTA PRESSÃO MAKITA 1.450 LIBRAS HW101	379	1041	888	133838	EM USO	2024-02-16	NULL	RYAN	2025-04-07
3504	31430	ENCERADEIRA DEEP CLEAN 350	379	1041	40	133838	EM USO	2024-02-16	NULL	RYAN	2025-04-07
3505	31385	LAVADORA DE ALTA PRESSÃO MAKITA 1.450 LIBRAS HW101	999915	1642	888	185895	CONSERTO	2024-02-16	NULL	TIAGOP	2025-12-01
3506	31397	ENCERADEIRA DEEP CLEAN 350	999915	1642	40	185895	CONSERTO	2024-02-16	NULL	TIAGOP	2025-11-21
3507	13984	LAVADORA DE ALTA PRESSÃO MAKITA 1.450 LIBRAS HW101	379	1041	888	133838	EM USO	2024-02-16	NULL	RYAN	2025-04-07
3508	31320	ENCERADEIRA DEEP CLEAN 350	379	1041	40	133838	EM USO	2024-02-16	NULL	RYAN	2025-04-07
3509	31352	LAVADORA DE ALTA PRESSÃO MAKITA 1.450 LIBRAS HW101	379	1041	888	133838	EM USO	2024-02-16	NULL	RYAN	2025-01-09
3510	31332	ENCERADEIRA DEEP CLEAN 350	379	1041	40	133838	EM USO	2024-02-16	NULL	RYAN	2025-01-28
3511	31349	LAVADORA DE ALTA PRESSÃO MAKITA 1.450 LIBRAS HW101	379	1041	888	133838	EM USO	2024-02-16	NULL	RYAN	2025-04-07
3512	31384	NOTEBOOK IDEAPAD 1I (14" INTEL) I5-1235U WINDOWS 11 HOME	379	1041	117	133838	EM USO	2024-01-16	NULL	RYAN	2025-05-14
3513	33089	LAVADORA DE ALTA PRESSÃO MAKITA 1.450 LIBRAS HW101	379	1041	888	133838	EM USO	2024-02-16	NULL	RYAN	2025-04-30
3514	33080	ENCERADEIRA DEEP CLEAN 350	379	1041	40	133838	EM USO	2024-02-16	NULL	RYAN	2025-04-30
3515	10207	ENCERADEIRA DEEP CLEAN 350	379	1041	40	133838	EM USO	2024-02-16	NULL	RYAN	2025-04-07
3516	31347	ESCADA DE ALUMINIO TELESCOPICA VONDER 8 DEGRAUS COM AMORTECEDOR	379	1041	1059	133838	EM USO	2024-02-28	NULL	BEA.SC	2025-09-12
3517	31420	ROÇADEIRA A GASOLINA GARTHEN CG-450 42,7CC	379	1041	128	133838	EM USO	2024-02-28	NULL	RYAN	2025-04-30
3518	31391	ESCADA DE ALUMINIO TELESCOPICA VONDER 8 DEGRAUS COM AMORTECEDOR	379	1041	1059	133838	EM USO	2024-02-28	NULL	RYAN	2025-04-30
